Entity_id,label,description
/m/012v9y,William Holden,"William Holden was an American actor known for his roles in films such as ""Sunset Boulevard"" and ""Network."" He was praised for his versatility and natural talent, earning an Academy Award for Best Actor."
/m/012vby,Mervyn LeRoy,"Mervyn LeRoy was an American film director, producer, and occasional actor. He directed over 70 films, including ""The Wizard of Oz"" and ""Little Caesar,"" and worked with stars like Clark Gable and Bette Davis."
/m/012vct,George Stevens,"George Stevens was an American film director known for directing classic movies such as ""Giant"" and ""The Diary of Anne Frank."" He was renowned for his meticulous attention to detail and ability to create emotional and compelling stories on screen."
/m/012vd6,Aretha Franklin,"Aretha Franklin was an American musician, singer, songwriter, and pianist. Known as the ""Queen of Soul,"" she had a powerful voice and achieved massive success, becoming one of the greatest singers in music history."
/m/012vf6,Myrna Loy,"Myrna Loy was an American actress known for her roles in iconic films such as ""The Thin Man"" series. She had a remarkable career spanning over five decades and was often praised for her elegance and versatility."
/m/012vm6,The Moody Blues,"The Moody Blues is an English rock band formed in 1964. Known for their fusion of classical music, psychedelic rock, and progressive rock, they have released numerous albums and enjoyed great commercial success."
/m/012vwb,Clemson University,Bob Newhart is an American stand-up comedian and actor known for his deadpan delivery and comedic timing. He has been entertaining audiences for decades with his observational humor and iconic television shows.
/m/012w70,Yue Chinese,"Yue Chinese, also known as Cantonese, is the primary branch of Chinese spoken in southern China, including Hong Kong and Macau. It has a unique phonology and is widely used in media and cultural industries."
/m/012wg,Alan Jay Lerner,"Alan Jay Lerner was an American lyricist and librettist known for his collaborations with composer Frederick Loewe. They created numerous successful Broadway musicals, including ""My Fair Lady"" and ""Camelot."""
/m/012wgb,Ireland,"Ireland is a beautiful island known for its stunning landscapes, rich history, and friendly people. It is home to vibrant cities like Dublin and Belfast, and renowned for its cultural heritage, music, and literature."
/m/012wxt,VJ,"VJ, or Video Jockey, is a performer who mixes and manipulates pre-recorded videos to create a visual narrative during live events or performances."
/m/012wyq,Middlesex,"Bob Newhart is an American stand-up comedian and actor known for his deadpan delivery and sitcom roles. He gained fame through his comedy albums and TV shows like ""The Bob Newhart Show"" and ""Newhart."""
/m/012x03,The Temptations,"The Temptations are an iconic American Motown vocal group, known for hits like ""My Girl"" and ""Papa Was a Rolling Stone."" They have influenced generations with their impeccable harmonies and soulful performances."
/m/012x1l,The Pretenders,"The Pretenders are an English-American rock band formed in 1978. Led by singer-songwriter Chrissie Hynde, their hits include ""Brass in Pocket"" and ""I'll Stand by You."" They are known for their punk and new wave sound."
/m/012x2b,Simon Pegg,"Simon Pegg is an English actor known for his roles in comedy films like Shaun of the Dead and Hot Fuzz. He is also a writer and has appeared in several blockbuster franchises, including Mission: Impossible and Star Trek."
/m/012x4t,Stevie Wonder,"Bob Newhart is an American stand-up comedian and actor known for his dry wit and deadpan delivery. He gained fame through his comedy albums, TV shows, and appearances in films."
/m/012x7b,psychedelic trance,"Psychedelic trance, also known as psytrance, is a genre of electronic music characterized by hypnotic beats, layered melodies, and mind-altering soundscapes, often associated with psychedelic experiences and spiritual exploration."
/m/012x8m,SST Records,SST Records was an independent record label founded in 1978 by Greg Ginn. It was based in California and played a vital role in the punk rock and alternative music scenes.
/m/012xdf,Shaquille O'Neal,"Shaquille O'Neal is a retired American basketball player known for his dominance on the court. Standing at 7'1"" tall and weighing over 300 pounds, he played for several NBA teams and won multiple championships throughout his career. He was also a frequent presence in the media, appearing in movies, TV shows, and commercials. Since retirement, O'Neal has continued to be involved in various ventures, including sports commentary and business ventures."
/m/012xsy,Music of Japan,"Music of Japan encompasses a diverse range of traditional and modern styles, including traditional instruments like the shamisen and koto, popular J-pop and anime music, as well as unique genres like enka and taiko drumming."
/m/012yc,alternative hip hop,"Alternative hip hop is a sub-genre of hip hop that blends elements of other genres like rock, jazz, and electronic music. It often features unconventional production and lyrics addressing social and political issues."
/m/012ycy,Ian MacKaye,Bob Newhart is a revered American stand-up comedian and actor known for his deadpan delivery and wit. He has received numerous awards and accolades for his contributions to comedy.
/m/012ykt,Michelle Yeoh,"Michelle Yeoh is a talented Malaysian actress known for her roles in action films like ""Crouching Tiger, Hidden Dragon"" and as a Bond girl in ""Tomorrow Never Dies""."
/m/012z8_,Marvin Gaye,"Marvin Gaye was a talented American singer-songwriter known for hits like ""What's Going On"" and ""Sexual Healing"". He was an influential figure in soul and R&B music during the 1960s and 1970s."
/m/012zng,Mike Watt,"Mike Watt is an influential American musician, songwriter, and bassist known for his work with punk rock bands such as the Minutemen and Firehose. He continues to create innovative music."
/m/01304j,Carlos Santana,"Carlos Santana is a Mexican-American rock musician known for his distinctive guitar playing style and fusion of rock, Latin, and jazz influences. He has won multiple Grammy Awards and is a Rock and Roll Hall of Fame inductee."
/m/01309x,James Taylor,"James Taylor is a Grammy-winning singer-songwriter and guitarist known for his soothing vocals and introspective lyrics. He has released iconic hits like ""Fire and Rain"" and ""You've Got a Friend."""
/m/0130sy,Jon Anderson,Jon Anderson is an English singer best known as the lead vocalist of the progressive rock band Yes. He has a unique vocal range and has also released solo albums throughout his career.
/m/0130xz,general officer,A general officer is a high-ranking military officer who typically commands large units or holds important administrative roles in the armed forces. They play a vital role in strategic planning and decision-making.
/m/01314k,Kingston University,"Kingston University is a public research university located in Kingston upon Thames, London. It offers a wide range of undergraduate and postgraduate degree programs across various disciplines, known for its strong emphasis on practical learning and industry-focused education."
/m/0131kb,Donald Pleasence,"Donald Pleasence was a versatile British actor known for his role in the Halloween film series as Dr. Sam Loomis. He had a distinguished career, appearing in over 200 films and television shows."
/m/01323p,Duran Duran,"Duran Duran is an influential English New Wave band formed in 1978. Known for their catchy pop-rock sound and stylish music videos, they have sold over 100 million records worldwide."
/m/0132_h,Yomiuri Giants,"The Yomiuri Giants are a professional baseball team based in Japan, playing in the Central League. They have a rich history and are one of the most successful teams in Japanese baseball."
